#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	spl
#open	2021-05-09-13-37-38
#fields	uid	orig_spl	resp_spl	orig_spt	resp_spt
#types	string	vector[count]	vector[count]	vector[double]	vector[double]
C6iUhF3Knpc9ZctQU6	60,666	60,4020,116,44,4020,4020,1902	0.0,1.679269	0.0,0.008531,0.0,0.0,0.001032,0.002196,0.000018
CJJORkLnUB8su4WIl	40	40	0.0	0.0
CP2u2B1IHSsHnhKbIj	32,178	32,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400	0.0,1.182142	0.0,0.456739,0.224093,0.227733,0.222945,0.00328,0.22174,0.003993,0.002997,0.217411,0.003627,0.004925,0.002083,0.216952,0.005262,0.003687,0.001089,0.001979,0.209988,0.004029
Cz9ux34z4WgeHK12Hc	40	40	0.0	0.0
CnjGIP3xAGSZrZ0qJe	40	40	0.0	0.0
CkHyaeHhUtfekU0Q	40	40	0.0	0.0
Cgs4mo4wRIfUwgxrl2	40,416,416,416	40,16408,12944,16408,12992,16408,12992	0.0,0.027153,0.414042,0.638024	0.0,0.065123,0.006022,0.065221,0.001803,0.071601,0.002409
Cte7OS3y6S5BsvTSmb	60	60,22	0.0	0.0,2.195995
CdH6631cW6oDIo48R9	60	60,22	0.0	0.0,2.082005
COfI3y4lGNZZ14CDo5	32,178	32,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400	0.0,1.732015	0.0,0.362547,0.003559,0.178289,0.18015,0.005004,0.174022,0.004018,0.177834,0.004163,0.004001,0.172646,0.007208,0.029547,0.143603,0.003987,0.003033,0.003991,0.170954,0.007257
CovLoF3io8RMlR06kj	40	40	0.0	0.0
CDIftYPz3irbA9zmh	40	40	0.0	0.0
CVHDDR2aHGruukJX6g	40	40	0.0	0.0
CGyHo628UUcuq4NV9e	60,228	60,325,3812,2723,2723,2723,2391,25	0.0,0.041772	0.0,0.119804,0.000078,0.001547,0.000076,0.009526,0.035589,0.0
C46A0pOpdMGPvdbnf	32,178	32,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400	0.0,1.811105	0.0,0.418148,0.211527,0.002498,0.203787,0.005929,0.193996,0.003693,0.002402,0.194952,0.003999,0.003981,0.198972,0.003056,0.004007,0.003974,0.200039,0.003947,0.003999,0.003978
CzflQk3WgRNHKdWo1b	32,187	32,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400	0.0,1.790165	0.0,0.437745,0.003896,0.218633,0.214805,0.005546,0.212339,0.005628,0.003999,0.208945,0.00352,0.003621,0.003984,0.003975,0.212044,0.006003,0.003974,0.003982,0.003979,0.193285
C0nszN3g0gRedz46Ac	96,1168,80	96,576,80	0.0,0.023123,0.018082	0.0,0.244734,0.000113
CrkLqZ2rxSZiPfh9Wg	40	40	0.0	0.0
C1Md0F1cqRP2k1Tfnc	32,178	32,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400	0.0,0.863999	0.0,0.391629,0.002752,0.194047,0.195361,0.00377,0.191872,0.002962,0.001991,0.192246,0.002011,0.001988,0.190059,0.002992,0.001981,0.001741,0.188946,0.00407,0.001983,0.001989
CBK81e3ry0dJbuY9L9	32,187	32,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400	0.0,1.432299	0.0,0.416152,0.411457,0.210916,0.004212,0.199104,0.203659,0.004224,0.004003,0.20001,0.004012,0.00222,0.197111,0.003687,0.003999,0.004232,0.001796,0.19498,0.004013,0.003971
CeJIkj4UlqtzaRoYXc	60	60,22	0.0	0.0,2.723446
CMHf5z3hqPf0TDMuA9	32,178	32,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400	0.0,1.843498	0.0,0.441369,0.00689,0.213433,0.216009,0.003691,0.004001,0.212837,0.0043,0.004196,0.209888,0.004293,0.002753,0.003717,0.20498,0.004,0.003015,0.003977,0.002109,0.007897
CpJhGX24IQMeDS6GEf	40	-	0.0	-
CFLqhr35opcLXHEdg4	40	40	0.0	0.0
CYaNbE4MFf0EEhMHbl	40	40	0.0	0.0
Cy85qEgMZ7x3Jyh7g	40,160	40,408	0.0,3.462773	0.0,0.253998
CLiATm2psN8X3ofQu4	32,178	32,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400	0.0,1.316646	0.0,0.45684,0.00454,0.218015,0.002259,0.214915,0.004816,0.208089,0.003967,0.006012,0.205949,0.004024,0.003971,0.004005,0.211942,0.00311,0.003609,0.003348,0.003789,0.008182
CWY1l83j9rCELCTeji	40,528	40,3368,24	0.0,0.44931	0.0,0.040876,0.0
C3vM6Q1CaWNnA7uLOc	40	40	0.0	0.0
COMTMEVDTqdTKTfok	40	40	0.0	0.0
CcxJbH217eW2zFiQQf	32,271	32,417,2428	0.0,0.051625	0.0,0.289143,0.000044
C1gutB4n4wtRWCPb2c	40	40	0.0	0.0
CqtIht4YBk2oYozMtk	40	-	0.0	-
CH5sRD2S14bsF8Jk42	32,178	32,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400	0.0,1.625884	0.0,0.62355,0.207512,0.207428,0.002409,0.204336,0.003633,0.203296,0.002946,0.003742,0.202935,0.006054,0.006095,0.19485,0.003969,0.002135,0.004291,0.196659,0.003276,0.003719
CubbtKGefnq1xn3Dh	40	40	0.0	0.0
Cwpi964CYERivIwNvf	32,187	32,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400	0.0,1.100517	0.0,0.487754,0.003725,0.243061,0.244984,0.010017,0.241203,0.003761,0.003972,0.237004,0.004005,0.003993,0.001816,0.239224,0.003959,0.004026,0.002065,0.239987,0.003004,0.003506
C7Uy3V2iwFV2JBqLal	40	40	0.0	0.0
CD7ntH2vnxnTbeUo21	40	-	0.0	-
C0q5yU1OkqSm5OyDdg	40	40	0.0	0.0
C3rP4b1GT1P23orNoc	36	36,22	0.0	0.0,2.350743
C2lNPk4aetYnqsPDY3	32,242	32,542	0.0,0.005588	0.0,0.198874
CVHrG22qjL82y1hce5	40	40	0.0	0.0
CYMvXr1SSm35fOsDTk	32,187	32,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400	0.0,1.642633	0.0,0.416292,0.003553,0.207177,0.205637,0.003171,0.205004,0.003956,0.004998,0.198324,0.004691,0.003237,0.00372,0.002124,0.196902,0.004029,0.003983,0.016962,0.002117,0.00525
Crs5WmAYgrCibHyMd	60	60,22	0.0	0.0,2.810983
Ck4Zr64fYrrnp3fRH5	40	-	0.0	-
Cjx5Px22rxjBd4WW5k	32,967,18	32,844,18	0.0,0.015099,0.010387	0.0,0.288357,0.0
CY5YZl4QnUyCLw8iq8	40	40	0.0	0.0
CIrn5m2Ik2GZfT5up1	40	40	0.0	0.0
Cz5zZz2YpXCJfxaZTi	40	-	0.0	-
CYFffwkXbRjJwy7jh	32,187	32,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400	0.0,1.841932	0.0,0.41439,0.002769,0.204299,0.0037,0.202042,0.003283,0.201943,0.002696,0.200349,0.002892,0.001079,0.001983,0.199784,0.003171,0.002634,0.004118,0.003991,0.193009,0.002032
C39qdl2SubrgH1vkif	32,178	32,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400	0.0,0.982277	0.0,0.66264,0.211675,0.002758,0.212025,0.003996,0.214037,0.00325,0.220147,0.221789,0.003852,0.004909,0.005077,0.004974,0.014842,0.182041,0.006192,0.004849,0.196041,0.002017
CBNsjW27DEw5clKH4g	36	36	0.0	0.0
CcG28H3RghMqebv2j	32,187	32,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400	0.0,1.756564	0.0,0.419307,0.005706,0.208046,0.203075,0.003933,0.203762,0.003468,0.002,0.203033,0.002995,0.00372,0.003995,0.197288,0.003714,0.005003,0.004005,0.003991,0.009271,0.184065
CceqhU30uW8wGcZIEc	40,168	40,216,24	0.0,2.542082	0.0,0.24953,0.0
C0q8C31c9rbYlaxE5d	40	-	0.0	-
Ci8CqH2zetEwvowhb2	32,187	32,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400	0.0,1.675739	0.0,0.442121,0.003629,0.201092,0.213912,0.004013,0.213972,0.002087,0.004247,0.21301,0.003798,0.003914,0.204994,0.006253,0.001997,0.002734,0.002007,0.19719,0.003843,0.003979
CVOcY73jjbpKFHXuFb	40	40	0.0	0.0
CrVP0n49is4O2y6tGd	36	36,22	0.0	0.0,2.799001
CrFkot3DPMSJl9uwSl	40	-	0.0	-
CkvWGMUxM5P4w3Cl9	40	40	0.0	0.0
CTSTo11rkLAvUamdC	40	40	0.0	0.0
Cx9pW51RmNykFvk7Fg	40	40	0.0	0.0
CLXJGf4vVQqoPlkvg9	32,187	32,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400	0.0,1.398261	0.0,0.553128,0.002993,0.273083,0.272319,0.004624,0.003978,0.268083,0.003979,0.267758,0.002501,0.004742,0.003977,0.264036,0.004296,0.003676,0.003984,0.003974,0.258023,0.002019
C70KjE3CGXy8RfRg84	32,187	32,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400	0.0,1.056163	0.0,0.563998,0.281099,0.009887,0.273092,0.004237,0.003747,0.276089,0.004885,0.004418,0.272529,0.004022,0.003989,0.003969,0.269058,0.00325,0.001989,0.001739,0.002996,0.274327
CULIiG4NsYnumsJBQ5	40	40	0.0	0.0
C15EFRb1CU4ojbZN	40	-	0.0	-
CzFcWre5Q4oN3takb	40	40	0.0	0.0
CjdJSa4Pfs4t6jzKv2	40,416,416,416	40,16408,12992,16408,12992,16408,12992	0.0,0.035532,0.227087,0.647771	0.0,0.086359,0.002883,0.063142,0.001784,0.066469,0.001761
CjhKaY1iZWqmGx5RS1	40	40	0.0	0.0
CJiFa3LcVCzCeHSni	40,504,504	40,256,256	0.0,3.428427,0.023707	0.0,0.046576,0.046287
CwmHnA3HSJ8rrjJw8d	40	-	0.0	-
CevjMy3tsNoAXsjgA9	40	40	0.0	0.0
CyVNre4G0lxzOUrFTh	60,228	60,325,2412,4020,116,4020,1418,22,2391,25	0.0,0.039486	0.0,0.126044,0.000672,0.000742,0.0,0.033787,0.000449,0.0,0.00811,0.0
CE9rq22y9WS4ZUwwWk	40	40	0.0	0.0
CK3xOw11JFzmqeAMW8	32,187	32,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400	0.0,1.338148	0.0,0.419442,0.209243,0.413521,0.207062,0.004379,0.203752,0.002768,0.003743,0.203962,0.002966,0.004005,0.20109,0.005047,0.00586,0.192648,0.004401,0.004012,0.004981,0.004232
CEHFhh4NfyYmQgrot6	40	40	0.0	0.0
C0mKVI3Y3IcqWnizuh	32,187	32,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400	0.0,1.813567	0.0,0.42875,0.427141,0.211479,0.218978,0.204005,0.004003,0.207985,0.003262,0.003743,0.206941,0.004057,0.003972,0.003997,0.199412,0.002682,0.003763,0.004218,0.003993,0.005994
CLmIpEe57dIbLtVH7	36	36,22	0.0	0.0,2.013942
CzwwBy3Z9dih8iPy1g	36	36,22	0.0	0.0,2.992999
CqRdyiJ8g3zhImrIk	40	40	0.0	0.0
CeO9Lw3hwd0ORoLPM9	32,187	32,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400	0.0,1.514191	0.0,0.433867,0.21478,0.004193,0.212986,0.004015,0.211296,0.00367,0.209437,0.002854,0.001983,0.001986,0.210741,0.005001,0.002108,0.003498,0.202396,0.004277,0.001996,0.002985
C57suF3in44ghxMqV4	40	40	0.0	0.0
CM1ugf295FMhO8PfD6	40	-	0.0	-
CXWPY44oQoxOs4YeWf	40	40	0.0	0.0
CTYjn13S31gmZ7x3Se	32,187	32,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400	0.0,1.657673	0.0,0.389234,0.004393,0.195266,0.185769,0.002812,0.191137,0.002095,0.187639,0.004302,0.003989,0.183825,0.002419,0.002727,0.002056,0.186948,0.002076,0.003987,0.003258,0.183487
CgGpIQ2lNCZjNv0oW1	40	-	0.0	-
C80Fyv2RwxYhfOokPe	32,1222,18	32,848,18	0.0,0.005114,0.006183	0.0,0.26965,0.0
CkQJVWi1sTkP5aXr6	40	-	0.0	-
CXHzX71BbPtnBQBiUa	40	-	0.0	-
CvqDTO3dy1Mgca3Lvk	40	-	0.0	-
CrdJHv16f7JH0gSOgd	32,271	32,417,2428	0.0,0.080404	0.0,0.23388,0.000076
CSBXsB4ngxk55HvJv3	40	40	0.0	0.0
CZ537p1bdHRQqCV8dd	40	40	0.0	0.0
CeGPsR2VEfvQlLBBQa	40	40	0.0	0.0
CXpKuz4KCP5hUBBCta	40	40	0.0	0.0
Cc986k3OYD85njMKO6	40	40	0.0	0.0
CGUH2m2b4DeoNNaIQ9	40	40	0.0	0.0
CIyDja48J1acYQSSc8	40,240,176,248,240	40,440,232,32,424,32,568,32,560,32	0.0,1.178661,0.431683,0.094372,2.090936	0.0,0.027379,0.000343,0.0,0.072268,0.0,0.056263,0.0,0.059492,0.0
CLKcih1r0UlcgNSrG3	40	40	0.0	0.0
Cl4rRH3qjxqVehacQ	40	40	0.0	0.0
Cg7iV4B4LS8qpS2xl	40	40	0.0	0.0
C8EkxK3JrTdVmtTtgg	32	32	0.0	0.0
Cw2Rlf1JZIvOsqV0eb	32,187	32,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400	0.0,1.357761	0.0,0.40367,0.003982,0.199084,0.196955,0.204145,0.005126,0.005527,0.2022,0.004005,0.003973,0.19202,0.003982,0.003977,0.186984,0.003055,0.002964,0.194861,0.003405,0.003753
CLXP3q2qX4LRImFFeh	40,472	40,3768	0.0,0.143085	0.0,0.033712
CZhk6s4eWsdgiyjik1	40	40	0.0	0.0
C8BhXC2hmEEFlWVXcb	40,472,480	40,3768,9952	0.0,0.142197,0.465322	0.0,0.042886,0.044066
CH98SL3hYzZsxqOgYb	36	36,22	0.0	0.0,1.061386
C0F2C14F9vkQDxq546	40	40	0.0	0.0
C6GqV345ihGXY6Ilqa	32,187	32,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400,16400	0.0,1.463155	0.0,0.462862,0.230839,0.232909,0.229527,0.002775,0.230765,0.00397,0.229094,0.007139,0.001839,0.220974,0.004283,0.0037,0.00399,0.003966,0.221972,0.002868,0.005228,0.003969
CTbAMw3jMTNJdvuMsk	40	40	0.0	0.0
CVxgHa2syPTrFdxFJ1	40	-	0.0	-
CDpUst3RUSc77NyZof	40	-	0.0	-
CUYzm84jxuz2jF3Tl3	40	40	0.0	0.0
Csg7Eh2LvSILAbuFhl	40,112	40,600,24	0.0,2.154569	0.0,0.070096,0.000221
CnoKYrwpsscgZaNJ4	40	40	0.0	0.0
ChaFmv2tKUPUSgPF57	40,336	40,392,16384,704,16384,1072,16384,1072,2128,24	0.0,2.21621	0.0,0.323797,0.234285,0.0,0.235819,0.0,0.163927,0.000021,0.000016,0.361563
CPfpta4mGHtOmwLhH5	40	-	0.0	-
Csrvn03KN6Dn7u8zFa	40	40	0.0	0.0
Ct8l0P2Cnn9EZXzUk9	60,650	60,2940,4020,4020,3102	0.0,1.692114	0.0,0.023705,0.001841,0.000066,0.017031
C4wVqbs5BCBgWyGri	60,666	60,1492,4020,4020,4020,550	0.0,1.696211	0.0,0.009814,0.000031,0.001196,0.002756,0.00001
CkkYzw4U23RE87ceBk	40	40	0.0	0.0
CWvlfI16kCD3WGZ5Za	40,648	40,520	0.0,0.055205	0.0,0.04118
CrYkjG28ptstQMUxXd	40	40	0.0	0.0
CUcGA64wM3CrbU1Pn6	40	40	0.0	0.0
Ce2Esm1DwbSvZH8Mqb	36	36,22	0.0	0.0,2.257983
C93obp2sEbCs0K4K1b	40,272,328	40,384,96,32	0.0,0.027322,0.001409	0.0,0.097199,0.0,0.000308
CNOiQY3ATB2uqy5o3l	40,240	40,440,104,32	0.0,1.266033	0.0,0.284074,0.0,0.0
CJdVJE2dxzBTm4aEhg	40,648	40,520	0.0,0.031608	0.0,0.008391
ClrDsW31ABV4NqKAZg	40,912	40,4120,4120,600,4120,1768,1088	0.0,0.027472	0.0,0.040297,0.03224,0.000732,0.000059,0.000015,0.000018
CPrcWG2ygPhP3Womd4	40,784	40,520	0.0,0.030504	0.0,0.023248
ClVUwE2gduF5ySNw0c	40	40	0.0	0.0
CFMF8L3kvtGkuJMael	40,912	40,2952,4120,4120,4120,1000	0.0,0.103017	0.0,0.024783,0.020008,0.018971,0.000331,0.000884
CLJLlw2xTndM9MfEte	40,856	40,520	0.0,0.034016	0.0,0.02021
Cwzcrl22GtNmTld8K4	40	40	0.0	0.0
Cep39L1OyHw37qmwm6	40	40	0.0	0.0
ChHpnC2PbqAN2Y9G94	40	40	0.0	0.0
