x0,x1,x2,x3,target
0.7115639712383093,0.4342776084280994,0.8238641086309897,0.04401216291468801,0.0033400133600534065
0.5659111188468112,0.5875105226584917,0.47414935430882116,0.647433640479523,0.002004008016032066
0.9741284281218096,0.6046915840295617,0.6723887261636394,0.12718853922723694,0.002672010688042792
0.8515642144695483,0.7082853707259494,0.7291845472690639,0.019062995774685912,0.0033400133600534065
0.016317478402764356,0.016317478402764356,0.9510475647917069,0.016317478402764356,0.004676018704074858
0.5368119243202405,0.7028103313620889,0.30792743985966037,0.09893892052593424,0.0033400133600534065
0.5597935188548412,0.13256556320864726,0.3935347387498783,0.06659371018631102,0.002672010688042792
0.6492234367015585,0.9341167184594008,0.4066055489925325,0.23314495173413766,0.002004008016032066
0.8695779669073979,0.3634706963240415,0.19997681633877734,0.3922807118084646,0.002004008016032066
0.05264197053455309,0.4644071193992886,0.6827728119836959,0.30288562883317716,0.004008016032064132
0.708066739111175,0.7947179501889668,0.1218901109514218,0.9868309218050476,0.002004008016032066
0.032898518651869775,0.14603990533503092,0.03488495794502317,0.15555754907147437,0.0033400133600534065
0.27213678536376956,0.8059308814586158,0.4446413043073896,0.9624941415242141,0.0033400133600534065
0.9315552265803969,0.3476096526017492,0.8334510080001203,0.4337702930071684,0.002672010688042792
0.13727152412576205,0.06755089089284681,0.6346788698240069,0.28242246608870203,0.004008016032064132
0.016317478402764356,0.016317478402764356,0.9510475647917069,0.016317478402764356,0.004676018704074858
0.01,0.5334163526990935,0.99,0.01,0.004008016032064132
0.01,0.01,0.99,0.89180290886231,0.004676018704074858
0.01,0.670964531633254,0.99,0.99,0.004008016032064132
0.01,0.01,0.99,0.44740338248075967,0.004008016032064132
0.01,0.01,0.5422255723834151,0.99,0.004676018704074858
0.07517403875415839,0.7704345374940536,0.06949879854536654,0.9720016116445364,0.0033400133600534065
0.5735190081211324,0.02451166105900992,0.9887603161447273,0.19836744585596558,0.004008016032064132
0.7442674725888334,0.8583921261452135,0.1833309443923033,0.7178991102427755,0.002004008016032066
0.19701717505140817,0.85074021333373,0.6966618559965002,0.5258978813210405,0.0033400133600534065
0.9357066421554415,0.9214827383328046,0.21648491925892635,0.28028986613730783,0.002672010688042792
0.016317478402764356,0.016317478402764356,0.9510475647917069,0.016317478402764356,0.004676018704074858
0.01,0.01,0.33867555288191287,0.01,0.004676018704074858
0.01,0.01,0.99,0.99,0.004676018704074858
0.01,0.01,0.17388927430072068,0.99,0.006012024048096198
0.01,0.01,0.01,0.6424400557451337,0.005344021376085473
0.3994798123732239,0.01,0.01,0.99,0.004008016032064132
0.21555714686533697,0.4063216460771118,0.13583456011339695,0.3407028062974789,0.002004008016032066
0.025465591714298085,0.44934166769589584,0.6776053129708028,0.4636640115232026,0.004008016032064132
0.09618501488154722,0.9011826798082863,0.7480948115854688,0.09739093357523293,0.0033400133600534065
0.8078330718442602,0.1058097879635259,0.7213039302411145,0.7958132833952763,0.0033400133600534065
0.8790655485534016,0.4155132693909911,0.8012080334652331,0.14032113183151868,0.0033400133600534065
0.008446735870553966,0.008446735870553966,0.14687967707404953,0.8362268511848426,0.006012024048096198
0.9775823695788702,0.6073843886251827,0.4226458251014524,0.6690888631539148,0.002672010688042792
0.5332286569626613,0.8170253445644771,0.5221957129646746,0.06679829551333712,0.002672010688042792
0.34734950098581346,0.8581916805251828,0.49734995059637427,0.9794130238461072,0.0033400133600534065
0.6908891608469795,0.1886828045957179,0.017232887176982545,0.8906704495991516,0.004008016032064132
0.965189641747583,0.13378400777980273,0.9584957017167921,0.9303779263031987,0.0033400133600534065
0.49236547739819636,0.5659824470462719,0.9558049592999586,0.9777735836236173,0.002672010688042792
0.31933406655168756,0.6043295005902987,0.05819307473608321,0.15168383805809152,0.002004008016032066
0.3930985524910585,0.9005824043147959,0.025954680368243617,0.4403882056897544,0.002004008016032066
0.48902508274974504,0.7575603442592052,0.4470681444279548,0.7245868376943939,0.002004008016032066
0.7595412214969115,0.19639858047042041,0.6484243592904899,0.6748470080379693,0.0033400133600534065
0.008446735870553966,0.008446735870553966,0.14687967707404953,0.8362268511848426,0.006012024048096198
0.3470713012170059,0.01,0.01,0.99,0.004676018704074858
0.01,0.01,0.5607809639462557,0.99,0.004676018704074858
0.01,0.01,0.01,0.4787864267210226,0.005344021376085473
0.01,0.01,0.99,0.01,0.004676018704074858
0.99,0.01,0.99,0.01,0.002672010688042792
0.5043025915403963,0.4219133042700772,0.19317023558300145,0.6727358099507648,0.002004008016032066
0.3814855026780108,0.5239684952583585,0.11994695500325764,0.44499282855770744,0.002004008016032066
0.02777096780148327,0.23584093409476786,0.44414908695700217,0.8258615019850345,0.004008016032064132
0.33446790821698713,0.6618928667376361,0.9003301857162347,0.4390720066220655,0.002672010688042792
0.6222841272695747,0.6839541629848555,0.3859523056320983,0.36445673051904737,0.002672010688042792
0.008446735870553966,0.008446735870553966,0.14687967707404953,0.8362268511848426,0.006012024048096198
0.01,0.01,0.01,0.99,0.006012024048096198
0.01,0.01,0.010000000000000009,0.01,0.002004008016032066
0.99,0.01,0.99,0.99,0.004008016032064132
0.2812552403226205,0.9019924341190148,0.2673090104137941,0.24936670923969798,0.002004008016032066
0.8375203677858662,0.05259442003945578,0.3751034995134877,0.11587636437613455,0.002672010688042792
